query,tweet,compound,neg,neu,pos
#ClimateChange,@StevenDelDuca What do you think about #FordNation 's plan to crank up gas-fired electricity 300% in the next 5 yea… https://t.co/mEWbrrZzZf,0.0,0.0,1.0,0.0
#ClimateChange,"Yes, please! Our current #stormwater mgmt plan (from 2007!) makes no mention of  #climatechange or criteria/policy… https://t.co/aMEklvKLRq",0.5242,0.101,0.643,0.256
#ClimateChange,Can #farming hemp help fight #climatechange? A small farm in upstate New York is working to revolutionize the… https://t.co/tLl48I0Rjh,0.0258,0.117,0.762,0.121
#ClimateChange,RT @brennanleffler: Wow. Big move by @gm away from fossil fuels. #climatechange #ClimateAction #ElectricVehicles https://t.co/AWsgUnGoSr,0.5859,0.0,0.787,0.213
#ClimateChange,Wow. Big move by @gm away from fossil fuels. #climatechange #ClimateAction #ElectricVehicles https://t.co/AWsgUnGoSr,0.5859,0.0,0.759,0.241
#ClimateChange,"#climatechange  

Heiltsuk activist wants sovereignty and self-reliance for her community https://t.co/KMT2Rzhoff via @NatObserver",0.0,0.0,1.0,0.0
#ClimateChange,@AmbassadorRice @ABlinken @state 1 `@vonderleyen @DrBiden @jensstoltenberg @RonaldKlain @SenatorRomney @RegSprecher… https://t.co/hJlUzTLOda,0.0,0.0,1.0,0.0
#ClimateChange,"RT @timbwilbur: Changing climes, changing times. Federal and provincial legislative and policy shifts in #climatechange environmental regim…",0.0,0.0,1.0,0.0
#ClimateChange,"RT @timbwilbur: Changing climes, changing times. Federal and provincial legislative and policy shifts in #climatechange environmental regim…",0.0,0.0,1.0,0.0
#ClimateChange,Willful blindness to #ClimateChange WARNINGS IS #Ecocide @EcocideLaw https://t.co/LTbqmd5baM,-0.4466,0.268,0.732,0.0
#ClimateChange,Is severe cold weather in continents caused by the warming of the Arctic? Learn more: https://t.co/mLPUTqScg9… https://t.co/5FBwcdVNF7,-0.25,0.135,0.781,0.083
#ClimateChange,"In his new book, 'A Good War: Mobilizing Canada for the Climate Emergency,' @SethDKlein imparts an unflinching warn… https://t.co/6Wd4g0qHgV",-0.5574,0.256,0.63,0.114
#ClimateChange,“The long-term uninterrupted monitoring of global sea level is key to understanding how our planet is responding to… https://t.co/sajlmdISf9,0.0,0.0,1.0,0.0
#ClimateChange,"#cc #climatechange RT @UNEP: The trade in used vehicles matters to
🔵 Our health
🔵 Our safety
🔵 The environment
🔵 Ou… https://t.co/L0fsu2c9lW",0.4404,0.0,0.865,0.135
#ClimateChange,"RT @QuirkyForum: 38% of world dealing with desertification.  Fertile areas becoming arid. #Cyprus, #Greece, #Malta, #Portugal, #Slovenia an…",0.0,0.0,1.0,0.0
#ClimateChange,CO2 hits new record despite Covid-19 lockdowns. Drop in emissions this year is a ‘tiny blip’ in buildup of greenhou… https://t.co/NBibvHLVjG,0.2057,0.0,0.917,0.083
#ClimateChange,It’s comforting that COVID hasn’t taken us off track from tackling the actual crisis...OH GOD!  We forgot!… https://t.co/ZBdngbdTSz,0.7284,0.0,0.723,0.277
#ClimateChange,RT @QuirkyForum: #California wildfires a product of #ClimateChange.  Lower property values. Monster repairs of roads and powerlines. Air qu…,0.128,0.1,0.776,0.123
#ClimateChange,"RT @GermanyinTO: Large-scale displacement: according to the UN, up to one billion people will flee as a result of climate disasters over th…",-0.5574,0.141,0.859,0.0
#ClimateChange,"RT @PuffinNews: Unless we change what we eat, how we farm and how we produce food, we will miss the Paris climate goals, even if we stopped…",-0.1531,0.058,0.942,0.0
#ClimateChange,"Unless we change what we eat, how we farm and how we produce food, we will miss the Paris climate goals, even if we… https://t.co/1fQ42A6zuy",-0.1531,0.062,0.938,0.0
#ClimateChange,"Large-scale displacement: according to the UN, up to one billion people will flee as a result of climate disasters… https://t.co/T7qsNOQcJo",0.0,0.0,1.0,0.0
#ClimateChange,"RT @QuirkyForum: Please follow me as I explore the surprises coming with #ClimateChange and the #Pandemic, from a background of studying de…",0.4939,0.0,0.826,0.174
#ClimateChange,RT @greenprofgreen: @jamieclimate @cleancreatives Yes! All professions have to think about how they will grapple w/ #climatechange. See thi…,0.4574,0.0,0.857,0.143
#ClimateChange,@jamieclimate @cleancreatives Yes! All professions have to think about how they will grapple w/ #climatechange. See… https://t.co/mHyCXQmBB1,0.4574,0.0,0.842,0.158
#ClimateChange,The Story of CO2 highlights the cutting-edge science and emerging technologies (many already available) that can tr… https://t.co/EpJXATx0TI,0.0,0.0,1.0,0.0
#ClimateChange,The latest The Management consulting Daily! https://t.co/RkKgvSJxnJ #renewables #climatechange,0.0,0.0,1.0,0.0
#ClimateChange,"RT @BradZarnett: 2 kinds of #ClimateDenial - same outcome

1) Ignoring the science of #climatechange

2) Setting targets well beyond the ur…",-0.1531,0.109,0.806,0.085
#ClimateChange,"2 kinds of #ClimateDenial - same outcome

1) Ignoring the science of #climatechange

2) Setting targets well beyond… https://t.co/Gs9NV212qT",-0.1531,0.124,0.78,0.096
#ClimateChange,"@TheSnowDreamer Regional #wildfires are natural, but human-induced drought from #climatechange have amplified the i… https://t.co/h4XYbzYMIp",0.1901,0.0,0.889,0.111
#ClimateChange,RT @QuirkyForum: #California wildfires a product of #ClimateChange.  Lower property values. Monster repairs of roads and powerlines. Air qu…,0.128,0.1,0.776,0.123
#ClimateChange,"RT @jobinindia: #climatechange Explained: what would happen if we cut down the @amazon rainforest? #ClimateAction
https://t.co/nlxWuUA5lK",-0.1027,0.118,0.787,0.096
#ClimateChange,"RT @jobinindia: #climatechange Explained: what would happen if we cut down the @amazon rainforest? #ClimateAction
https://t.co/nlxWuUA5lK",-0.1027,0.118,0.787,0.096
#ClimateChange,#cc #climatechange RT @UNEP: My solution is to turn this problem into an opportunity for the population. I turn wat… https://t.co/dNgoUZaWnp,0.2441,0.119,0.686,0.194
#ClimateChange,"#climatechange Explained: what would happen if we cut down the @amazon rainforest? #ClimateAction
https://t.co/nlxWuUA5lK",-0.1027,0.133,0.759,0.108
#ClimateChange,"Our future is changing.  #GretaThunberg politicizing our youth on #ClimateChange. People working, studying, shoppin… https://t.co/zOvKCwz0zz",0.0,0.0,1.0,0.0
#ClimateChange,"Changing climes, changing times. Federal and provincial legislative and policy shifts in #climatechange environment… https://t.co/Y7iLOw4osY",0.0,0.0,1.0,0.0
#ClimateChange,"RT @DrCarolCheung: As #Arctic #icesheets melt, previously trapped underwater #methane starts bubbling to the surface...👀😲🌍 

#climatechange…",-0.2023,0.131,0.769,0.1
#ClimateChange,"RT @sarahkeyesTO: ""In asset-weighted terms, #climatechange is the most important specific #ESG issue cited by money managers who invest bot…",0.2716,0.0,0.901,0.099
#ClimateChange,North America’s most valuable resource is at risk. The Great Lakes helped make the U.S. an economic powerhouse. Now… https://t.co/GwuQEGAT3r,0.7501,0.079,0.639,0.282
#ClimateChange,"@ourplanet David Attenborough's A Life on Our Planet, an astonishing story of #climatechange told through the eyes… https://t.co/1BSx0TZ9wA",0.0,0.0,1.0,0.0
#ClimateChange,RT @MrRuggero: My students created art pieces to display their learning around the impact we are having on ecosystems. #climatechange https…,0.25,0.0,0.909,0.091
#ClimateChange,"#cc #climatechange RT @UNEP: Antimicrobial resistance represents a major global threat across human, animal, plant,… https://t.co/Gj9b43fd8o",-0.5688,0.197,0.803,0.0
#ClimateChange,"RT @CheriDiNovo: And on the environmental front @fordnation is, well, behind #ClimateChange #ClimateCrisis",0.2732,0.0,0.851,0.149
#ClimateChange,"And on the environmental front @fordnation is, well, behind #ClimateChange #ClimateCrisis https://t.co/FIlh1aFKDH",0.2732,0.0,0.84,0.16
#ClimateChange,"#cc #climatechange RT @UNEP: The world has roughly 30 years to bring net-GHG emissions to zero. 

Strategies to inc… https://t.co/1b1KhVKtww",0.0,0.0,1.0,0.0
#ClimateChange,RT @MotionDevice: Brings a whole new meaning to #ClimateChange 🤨 https://t.co/XHFptoPGYC,0.0,0.0,1.0,0.0
#ClimateChange,#cc #climatechange RT @UNEP: RT @JoyceMsuya: .@UN🇺🇳 Secretary-General @antonioguterres has urged young people to co… https://t.co/cDkyoxoAos,0.0,0.0,1.0,0.0
#ClimateChange,"RT @sarahkeyesTO: ""In asset-weighted terms, #climatechange is the most important specific #ESG issue cited by money managers who invest bot…",0.2716,0.0,0.901,0.099
#ClimateChange,RT @Jo_AnnDavis: Biden’s #climatechange appointment is a House Democrat that has taken more than $300k from fossil fuel companies. Yup - sa…,0.0,0.0,1.0,0.0
#ClimateChange,"RT @sarahkeyesTO: ""In asset-weighted terms, #climatechange is the most important specific #ESG issue cited by money managers who invest bot…",0.2716,0.0,0.901,0.099
#ClimateChange,Biden’s #climatechange appointment is a House Democrat that has taken more than $300k from fossil fuel companies. Y… https://t.co/UN8mhyhz5O,0.0,0.0,1.0,0.0
#ClimateChange,"#cc #climatechange RT @UNEP: #DYK that seaweed has a huge potential role in mitigating the #ClimateCrisis, cutting… https://t.co/PcTr3zXciF",0.3182,0.0,0.881,0.119
#ClimateChange,"RT @CitiesMigration: A perfect storm? the report also discusses #climatechange, #migration and #cities. 60% of the world’s #megacities are…",0.5719,0.0,0.829,0.171
#ClimateChange,"RT @UofTCities: Cities are taking action on #climatechange because they can – &amp; because they must, but how are they doing that?
 
Join @iam…",0.4215,0.0,0.891,0.109
#ClimateChange,@CNNSotu @jaketapper @SpeakerPelosi Is @realDonaldTrump @POTUS @senatemajldr assessment of the @IPCC_CH @usgcrp… https://t.co/9EBLkRichO,0.0,0.0,1.0,0.0
#ClimateChange,RT @MotionDevice: Brings a whole new meaning to #ClimateChange 🤨 https://t.co/XHFptoPGYC,0.0,0.0,1.0,0.0
#ClimateChange,@SpeakerPelosi   Is @realDonaldTrump @POTUS @senatemajldr assessment of the @IPCC_CH @usgcrp #ClimateChange… https://t.co/ggwuqNUKZt,0.0,0.0,1.0,0.0
#ClimateChange,Brings a whole new meaning to #ClimateChange 🤨 https://t.co/XHFptoPGYC,0.0,0.0,1.0,0.0
#ClimateChange,"RT @GChamberlainAZ: @BrentToderian I follow the @POTUS to gather evidence of the lies, the willful blindness, the criminal negligence in ad…",-0.7351,0.246,0.754,0.0
#ClimateChange,"@BrentToderian I follow the @POTUS to gather evidence of the lies, the willful blindness, the criminal negligence i… https://t.co/aQquGkQwI4",-0.7351,0.267,0.733,0.0
#ClimateChange,"The democrats barred the Green Party from running in Wisconsin and Penn. 

I wonder why?🤔
#Trump #Biden… https://t.co/uSd1XKZiws",0.4019,0.0,0.876,0.124
#ClimateChange,RT @QuirkyForum: Extreme weather linked to #ClimateChange impacting agriculture.  New forms of agriculture needed.  Agrivoltaics combine #s…,0.0,0.0,1.0,0.0
#ClimateChange,Extreme weather linked to #ClimateChange impacting agriculture.  New forms of agriculture needed.  Agrivoltaics com… https://t.co/CTG8IPkByI,0.0,0.0,1.0,0.0
#ClimateChange,RT @ebikesinternatl: Test Report: Gazelle's Award-winning Ultimate T10 HMB eBike Hits the Mark #ebikes #ClimateChange #electricbikes #BeatA…,0.0,0.0,1.0,0.0
#ClimateChange,RT @QuirkyForum: Gentoo penguins of the Falkland Islands were not afraid of humans.  Was able to walk right up to them. Saw 5000 Adelie pen…,0.0,0.0,1.0,0.0
#ClimateChange,RT @MrRuggero: My students created art pieces to display their learning around the impact we are having on ecosystems. #climatechange https…,0.25,0.0,0.909,0.091
#ClimateChange,RT @MrRuggero: My students created art pieces to display their learning around the impact we are having on ecosystems. #climatechange https…,0.25,0.0,0.909,0.091
#ClimateChange,RT @henhere: Thank you #Halton! Last night over 850 community members joined as we listened and learned about #climatechange and local #Cli…,0.4199,0.0,0.883,0.117
#ClimateChange,RT @ebikesinternatl: Test Report: Gazelle's Award-winning Ultimate T10 HMB eBike Hits the Mark #ebikes #ClimateChange #electricbikes #BeatA…,0.0,0.0,1.0,0.0
#ClimateChange,"#cc #climatechange RT @UNEP: “#G20 members, as the powerhouses of the global economy, must lead the way in restorin… https://t.co/yR8yedJ9ml",0.0,0.0,1.0,0.0
#ClimateChange,@jen_keesmaat The mayor of #Paris banned outdoor #fireplace for bars n resturants to decrease #carbonemission.… https://t.co/O2SMeU1GQb,-0.4588,0.167,0.833,0.0
#ClimateChange,"@CanadianPM @erinotoole @AnnamiePaul  @WCELaw @CanLawMag @NatObserver @TheWestBlock  
@rcmpgrcpolice… https://t.co/rrHDII04cX",0.0,0.0,1.0,0.0
#ClimateChange,"@PaulEDawson @CanadianPM @erinotoole @AnnamiePaul  @WCELaw @CanLawMag @NatObserver @TheWestBlock  
@rcmpgrcpolice… https://t.co/tnXFE3gycI",0.0,0.0,1.0,0.0
#ClimateChange,"RT @sarahkeyesTO: ""In asset-weighted terms, #climatechange is the most important specific #ESG issue cited by money managers who invest bot…",0.2716,0.0,0.901,0.099
#ClimateChange,"""In asset-weighted terms, #climatechange is the most important specific #ESG issue cited by money managers who inve… https://t.co/G2x9XcL8h5",0.2716,0.0,0.89,0.11
#ClimateChange,"#cc #climatechange RT @UNEP: “The bottom line is this: to care about a changing climate, all you have to be, is a h… https://t.co/fnZaPoNCw2",0.4939,0.0,0.878,0.122
#ClimateChange,Proceeds on https://t.co/uJaP4Htiyb go back to this charity.  #projectnanuk #savetheseaice #climatechange https://t.co/bPy4W2qg3U,0.5023,0.0,0.772,0.228
#ClimateChange,"RT @AlbertFiorino: 3 
@10DowningStreet #ClimateChange #Conservation
...#EcologicalSecurity, for w/o the latter the former is insignificant.…",0.0,0.0,1.0,0.0
#ClimateChange,"Oh look, it's snowing outside. This fact alone negates the 16C it was 2 days ago in Toronto and definitely PROVES… https://t.co/uN9hEXxMWd",0.1779,0.081,0.81,0.109
#ClimateChange,"RT @CitiesMigration: A perfect storm? the report also discusses #climatechange, #migration and #cities. 60% of the world’s #megacities are…",0.5719,0.0,0.829,0.171
#ClimateChange,Short but easy to comprehend article about how #climatechange is making #airtravel a little harder. https://t.co/flxlAktSnX,0.5927,0.0,0.796,0.204
#ClimateChange,"A perfect storm? the report also discusses #climatechange, #migration and #cities. 60% of the world’s #megacities a… https://t.co/Gx7qo2SZSx",0.5719,0.0,0.821,0.179
#ClimateChange,"In other words, all the painful lessons of Hurricane Hazel are forgotten as the likelihood of another, more intense… https://t.co/Vn3yfsgR3K",-0.5859,0.211,0.789,0.0
#ClimateChange,RT @ebikesinternatl: Cycling Through the Snow: How to Make Winter Biking Less Daunting @CBCNews #cycling #ebikes #cargobikes #MoreCycling #…,0.0,0.0,1.0,0.0
#ClimateChange,RT @ebikesinternatl: Cycling Through the Snow: How to Make Winter Biking Less Daunting @CBCNews #cycling #ebikes #cargobikes #MoreCycling #…,0.0,0.0,1.0,0.0
#ClimateChange,"Join us for an expert panel on where we are five years after the Paris Agreement, featuring UTP authors Rae André,… https://t.co/chOnAkBnWr",0.6597,0.0,0.787,0.213
#ClimateChange,#cc #climatechange RT @UNEP: 3️⃣5️⃣ billion tonnes of material resources were extracted from the earth for trade in… https://t.co/eb7pFYmLxU,0.0,0.0,1.0,0.0
#ClimateChange,"3 
@10DowningStreet #ClimateChange #Conservation
...#EcologicalSecurity, for w/o the latter the former is insignifi… https://t.co/cHQAyZ8c8W",0.0,0.0,1.0,0.0
#ClimateChange,"RT @ActionShift: The Ontario Teachers' Pension Plan has issued a €750mn (CA$1.2bn) green bond to finance assets that replace #fossilfuels,…",0.1779,0.0,0.918,0.082
#ClimateChange,#JeffBezos #greenwashing on backs of #smallbusiness &amp; #employees for #taxwriteoffs $ PR. #Amazon #climatechange… https://t.co/h7hsFzV9ET,0.0258,0.16,0.736,0.104
#ClimateChange,#cc #climatechange RT @UNEP: Innovation in geothermal development can power economic 💰 growth and food 🥗 production… https://t.co/g5kd29CQBP,0.6369,0.0,0.776,0.224
